# name: AS Org
# date: 201010
# program start time: 2014-07-20 02:55:23
# file creation time: 2014-07-20 02:55:24
# exe:build-as_org2info.pl
#    argument: -w /project/as2org/families.txt
#    argument: -D 201010
#    argument: /data/external/whois-database-dumps/201010/20101001.delegated-afrinic.txt.gz/data/external/whois-database-dumps/201010/20101001.delegated-apnic.txt.gz/data/external/whois-database-dumps/201010/20101001.delegated-arin.txt.gz/data/external/whois-database-dumps/201010/20101001.delegated-lacnic.txt.gz/data/external/whois-database-dumps/201010/20101001.delegated-iana.txt.gz
# format:org_id|changed|org_name|country|source
ORG-SS112-RIPE|20090527|Seflow S.N.C. Di Marco Brame' & C.||RIPE
ORG-SS113-RIPE|20100125|Sprinter Sia||RIPE
ORG-SS114-RIPE|20100909|Sistemy Svyazi Ltd.||RIPE
ORG-SS115-RIPE|20091120|JSC COMSTAR-R SMOLENSK||RIPE
ORG-SS118-RIPE|20090226|Sergey Salagor||RIPE
ORG-SS120-RIPE|20100325|Speednet, s.r.o.||RIPE
ORG-SS121-RIPE|20090910|Stefanel S.p.A.||RIPE
ORG-SS123-RIPE|20090730|Business Solutions d.o.o.||RIPE
ORG-SS126-RIPE|20090803|Semaca-S.I.-Comexim SRL||RIPE
ORG-SS127-RIPE|20090727|SetiSPb AS||RIPE
ORG-SS129-RIPE|20090826|SPEED SIA||RIPE
ORG-SS130-RIPE|20090911|Synergia SE||RIPE
ORG-SS134-RIPE|20091105|SOFTWIN SRL||RIPE
ORG-SS136-RIPE|20091218|Softelligence SRL||RIPE
ORG-SS137-RIPE|20091229|STARNETIS S.R.L.||RIPE
ORG-SS138-RIPE|20100104|SYSTEM SRL||RIPE
ORG-SS139-RIPE|20100114|Siemens S.A.||RIPE
ORG-SS142-RIPE|20100806|SimpliQ SRL||RIPE
ORG-SS143-RIPE|20100215|SEPTENTRION COMMUNICATION||RIPE
ORG-SS145-RIPE|20100218|SOFTWARE SI ECHIPAMENTE ELECTRONICE PENTRU DEZVOLTARE (SEED) SRL||RIPE
ORG-SS146-RIPE|20100615|Satis Svyaz CJSC||RIPE
ORG-SS147-RIPE|20100315|SERVIABERTIS S.L.||RIPE
ORG-SS149-RIPE|20100323|SQLI SA||RIPE
ORG-SS150-RIPE|20100416|SPS SA||RIPE
ORG-SS159-RIPE|20100630|SILKO SIA||RIPE
ORG-SS161-RIPE|20100812|Softomasz S.C.||RIPE
ORG-SS162-RIPE|20100817|Stelmet S.A.||RIPE
ORG-SS25-RIPE|20100203|SOGECABLE Autonomous System||RIPE
ORG-SS29-RIPE|20090904|SoftServe Ltd.||RIPE
ORG-SS46-RIPE|20041217|SIA "InfoNet Sistemas"||RIPE
ORG-SS50-RIPE|20100902|StarNet Moldova||RIPE
ORG-SS53-RIPE|20091210|SIVIT Network - http://www.sivit.net/||RIPE
ORG-SS54-RIPE|20060915|Siportal Srl||RIPE
ORG-SS59-RIPE|20090830|SuperNetwork s.r.o.||RIPE
ORG-SS60-RIPE|20060828|Siemens Communications Group Luxembourg||RIPE
ORG-SS64-RIPE|20100306|2Lines Sistem SRL||RIPE
ORG-SS66-RIPE|20060725|SINGULAR SOFTWARE||RIPE
ORG-SS67-RIPE|20060906|SERVITICKET, S.A.||RIPE
ORG-SS71-RIPE|20070308|Svenska Stadsnatsforeningen||RIPE
ORG-SS72-RIPE|20070329|SKYware s.c. Rzeszow, Poland||RIPE
ORG-SS73-RIPE|20090403|Spray S.A.||RIPE
ORG-SS75-RIPE|20100402|JAW.cz Autonomous System||RIPE
ORG-SS77-RIPE|20070618|SYNAPSECOM S.A||RIPE
ORG-SS8-RIPE|20090123|SATCOM S.P.A.||RIPE
ORG-SS80-RIPE|20100701|SilesNet s.r.o.||RIPE
ORG-SS84-RIPE|20071101|Sys-datacom, s.r.o.||RIPE
ORG-SS86-RIPE|20071116|Sistemi S.p.a.||RIPE
ORG-SS87-RIPE|20090618|S.T. S.r.l.||RIPE
ORG-SS89-RIPE|20100301|SuperHost.pl s.c.||RIPE
ORG-SS9-RIPE|20100212|SEAC S.p.A.||RIPE
ORG-SS91-RIPE|20091029|SychrovNET s.r.o||RIPE
ORG-SS92-RIPE|20080812|for further information, please see http://www.seres.fr||RIPE
ORG-SS96-RIPE|20080207|Serincep Autonomous System||RIPE
ORG-SS97-RIPE|20080204|Starnet s.r.o.||RIPE
ORG-SS98-RIPE|20100226|SILICONTOWER, S.L.||RIPE
ORG-SS99-RIPE|20100526|Savvy s.r.o.||RIPE
ORG-SSA32-RIPE|20051219|Stralfors Svenska AB AS number||RIPE
ORG-SSA36-RIPE|20060321|Star shipping AS||RIPE
ORG-SSA40-RIPE|20060919|Securitas Services AB||RIPE
ORG-SSA84-RIPE|20090529|SPD Skoruk A.O.||RIPE
ORG-SSA89-RIPE|20090908|ServerConnect Sweden AB||RIPE
ORG-SSA98-RIPE|20091020|SYSteam Sjuharad AB||RIPE
ORG-SSAS2-RIPE|20081127|S.C. Standard Assistance S.R.L.||RIPE
ORG-SSAU1-RIPE|20100924|State educational institution for higher professional education SIBERIAN STATE AEROSPACE UNIVERSITY named after M.F.Reshetnev||RIPE
ORG-SSB1-RIPE|20081013|Spyke Security BV||RIPE
ORG-SSB2-RIPE|20100624|Stuttgarter Strassenbahnen AG||RIPE
ORG-SSBS1-RIPE|20100805|Standard Business & Services SRL||RIPE
ORG-SSBU1-RIPE|20100226|SVC Sozialversicherungs-Chipkarten Betriebs- und Errichtungs GmbH||RIPE
ORG-SSC5-RIPE|20090625|SIA SOTUS COMMUNICATIONS||RIPE
ORG-SSC6-RIPE|20090909|Swedish Space Corporation||RIPE
ORG-SSCA1-RIPE|20100914|SIMCON smart cards and consulting GmbH||RIPE
ORG-SSCI1-RIPE|20060214|SC SANOS CONSULTING INTERNATIONAL SRL||RIPE
ORG-SSCI3-RIPE|20100722|CONFIDENT INVEST Bucuresti SA||RIPE
ORG-SSCL1-RIPE|20090708|Skylinks Satellite Communications Limited||RIPE
ORG-SSCO1-RIPE|20091223|SamSC RAS||RIPE
ORG-SSCS5-RIPE|20100826|SIL-MIRO COM SRL||RIPE
ORG-SSD3-RIPE|20091210|SPD Selin D.V.||RIPE
ORG-SSD4-RIPE|20080819|PE Sergey Demin||RIPE
ORG-SSD5-RIPE|20090819|Spar Slovenija d.o.o.||RIPE
ORG-SSDC1-RIPE|20061123|SMAF DINU COM SRL||RIPE
ORG-SSDE1-RIPE|20080521|SERC Autonomous System||RIPE
ORG-SSDN1-RIPE|20050922|SC SkyNet Data Networks SRL||RIPE
ORG-SSE1-RIPE|20070615|SPD Spinov E.A.||RIPE
ORG-SSEC1-RIPE|20080731|Silvio Escher||RIPE
ORG-SSES1-RIPE|20090720|SC Soft Expert SRL||RIPE
ORG-SSET1-RIPE|20090921|Consorzio Metrolink||RIPE
ORG-SSFS1-RIPE|20061117|SC SMITHFIELD FERME SRL||RIPE
ORG-SSG11-RIPE|20100326|SCI Systems GmbH||RIPE
ORG-SSG12-RIPE|20100305|Stepcom Services GmbH, Moehlin||RIPE
ORG-SSG8-RIPE|20091110|Stadtwerke Schwerte GmbH||RIPE
ORG-SSG9-RIPE|20081128|stepping stone GmbH, Bern||RIPE
ORG-SSGB1-RIPE|20090508|SAMSUNG SDS EUROPE LTD GERMAN BRANCH||RIPE
ORG-SSGD1-RIPE|20100510|Sogei Societa' Generale d' Informatica S.p.A.||RIPE
ORG-SSGS1-RIPE|20100927|SAS GRUP SRL||RIPE
ORG-SSHV1-RIPE|20100824|HTI VALORI MOBILIARE S.A.||RIPE
ORG-SSID2-RIPE|20081002|SRC.SI sistemske integracije d.o.o.||RIPE
ORG-SSIF1-RIPE|20070810|State Scientific-Research Institute for Automation Systems in Construction||RIPE
ORG-SSIP2-RIPE|20060206|SC Sell IT & PC SRL||RIPE
ORG-SSIS1-RIPE|20090624|SC SKY INTERNET SRL||RIPE
ORG-SSIS2-RIPE|20100628|SMART InterComp SRL||RIPE
ORG-SSIS4-RIPE|20100409|Solutions Informatiques Services SAS||RIPE
ORG-SSJ1-RIPE|20100512|Silvermedia A.Izworski, I.Wochlik, J. Bulka Solka Jawna||RIPE
ORG-SSJ2-RIPE|20080807|Svyaz & Service AS||RIPE
ORG-SSK1-RIPE|20100315|Koller Sebastian Karl||RIPE
ORG-SSK2-RIPE|20100823|SARNET Sara Kwolek||RIPE
ORG-SSL10-RIPE|20061106|City Express Courier Service||RIPE
ORG-SSL11-RIPE|20091116|SiberiaNet LLC||RIPE
ORG-SSL12-RIPE|20071221|Set Service Ltd.||RIPE
ORG-SSL13-RIPE|20080118|Synectics Solutions AS||RIPE
ORG-SSL14-RIPE|20080123|Shark Systems Limited||RIPE
ORG-SSL15-RIPE|20100831|S.D.N. Seti Ltd.||RIPE
ORG-SSL19-RIPE|20100506|ZAO Svyaz'-Invest Severo-Zapad||RIPE
ORG-SSL2-RIPE|20050129|Sotaconnect Network||RIPE
ORG-SSL20-RIPE|20091106|Sainsbury's Supermarkets Ltd||RIPE
ORG-SSL21-RIPE|20090916|Sky Stream Ltd||RIPE
ORG-SSL22-RIPE|20100908|System Service Ltd.||RIPE
ORG-SSLC1-RIPE|20100908|Sensor Systems Ltd. Network||RIPE
ORG-SSLS1-RIPE|20090731|S.C. Sensitive Line S.R.L.||RIPE
ORG-SSM1-RIPE|20060127|World Of High Speed||RIPE
ORG-SSMB1-RIPE|20100309|Adconion Acquisistion LLC||RIPE
ORG-SSMH1-RIPE|20100105|METROPOLITAN HQ NET SRL||RIPE
ORG-SSMS1-RIPE|20090416|SC Synco Media SRL||RIPE
ORG-SSMT2-RIPE|20090421|S.P.A. San Marino Telecom||RIPE
ORG-SSN1-RIPE|20061102|SouthSide Network||RIPE
ORG-SSN2-RIPE|20100222|SIA Stream Networks||RIPE
ORG-SSNC1-RIPE|20100716|SCP NET CONSULTING SRL||RIPE
ORG-SSNS3-RIPE|20100122|SL Networks SRL||RIPE
ORG-SSNS9-RIPE|20090114|SC SK NET SRL||RIPE
ORG-SSNT2-RIPE|20080611|S.C. Sema New Technology S.A.||RIPE
ORG-SSON1-RIPE|20100225|SBN Sigorta||RIPE
ORG-SSOS1-RIPE|20100105|Department of Support of State Service of Special Communication and Information Protection of Ukraine||RIPE
ORG-SSP2-RIPE|20100207|Samaneh Sama Pishro Persian||RIPE
ORG-SSPO1-RIPE|20090422|Salon Seudun Puhelin Oy||RIPE
ORG-SSPS1-RIPE|20060908|SC Smithfield Procesare SRL||RIPE
ORG-SSPS3-RIPE|20071127|SC Softeh Plus SRL||RIPE
ORG-SSPS4-RIPE|20090507|SC Speed Pro SRL||RIPE
ORG-SSPS5-RIPE|20091109|Software Service Prague s.r.o.||RIPE
ORG-SSR1-RIPE|20070903|SWsoft Moscow||RIPE
ORG-SSS10-RIPE|20090206|SC SON SRL||RIPE
ORG-SSS11-RIPE|20100722|SC SKYTELECOM SRL||RIPE
ORG-SSS12-RIPE|20090515|SC SATELNET SRL||RIPE
ORG-SSS15-RIPE|20091006|SIGMA SOFT SRL||RIPE
ORG-SSS16-RIPE|20100716|Sacosa-Net SRL||RIPE
ORG-SSS17-RIPE|20070302|SC SIMPLON SRL||RIPE
ORG-SSS18-RIPE|20070402|SC Silnicor SRL||RIPE
ORG-SSS19-RIPE|20091102|OOO "NordTelecom"||RIPE
ORG-SSS2-RIPE|20091006|SC Softex SRL||RIPE
ORG-SSS20-RIPE|20091006|SC Sistec-Sbsol SRL||RIPE
ORG-SSS21-RIPE|20100909|STARNETRANS SRL||RIPE
ORG-SSS22-RIPE|20100623|Segesta SRL||RIPE
ORG-SSS24-RIPE|20100625|SoftVision SRL||RIPE
ORG-SSS26-RIPE|20100226|AXY NET SERV SRL||RIPE
ORG-SSS27-RIPE|20090714|SELECT SYSTEM, s.r.o.||RIPE
ORG-SSS28-RIPE|20100617|Synaptic Systems SRL||RIPE
ORG-SSS29-RIPE|20090514|SC Soft-Tech SRL||RIPE
ORG-SSS3-RIPE|20100714|Softkit SRL||RIPE
ORG-SSS30-RIPE|20090715|SC SEMSAT SRL||RIPE
ORG-SSS31-RIPE|20090729|SC SALADEJOCURI SRL||RIPE
ORG-SSS32-RIPE|20090731|S.P.A.D Software SRL's ASn||RIPE
ORG-SSS33-RIPE|20091120|3D Studio Shop SRL||RIPE
ORG-SSS34-RIPE|20100519|Star Storage SRL||RIPE
ORG-SSS8-RIPE|20061219|SC Shivanet SRL, Romania||RIPE
ORG-SSSG1-RIPE|20100309|SDV Server Services GmbH||RIPE
ORG-SSSL1-RIPE|20100928|Solel Solar Systems Ltd||RIPE
ORG-SSSR1-RIPE|20080908|AS SUPRO-NET||RIPE
ORG-SSSR3-RIPE|20100819|SITKOM spol. s r.o.||RIPE
ORG-SSSS2-RIPE|20100504|Smanet Systems SRL||RIPE
ORG-SSSS3-RIPE|20070419|SC SET SERV SRL||RIPE
ORG-SSSS5-RIPE|20100628|SOBIS SOLUTIONS SRL||RIPE
ORG-SST2-RIPE|20050106|Systel Systemy Teleinformatyczne Autonomous System||RIPE
ORG-SST3-RIPE|20051003|Seasuntel, S.L.||RIPE
ORG-SSTC1-RIPE|20071022|Saudi Telecom Company||RIPE
ORG-SSTL2-RIPE|20090729|Smart Software Technologies Ltd.||RIPE
ORG-SSTN1-RIPE|20061122|SC SD Telecom Net Srl||RIPE
ORG-SSTS3-RIPE|20100714|Swap Technologies SRL||RIPE
ORG-SSTS5-RIPE|20080225|S.C. SAT TV S.R.L.||RIPE
ORG-SSTS6-RIPE|20090608|SC Synco Telecom SRL||RIPE
ORG-SSTS7-RIPE|20090615|SC SPOT TELECOM SYSTEMS SRL||RIPE
ORG-SSTS8-RIPE|20090727|S.C. SMEAGOL TECH S.R.L.||RIPE
ORG-SSTS9-RIPE|20100726|Skynet Trading SRL||RIPE
ORG-SSU2-RIPE|20090827|Stavropol State University||RIPE
ORG-SSUO1-RIPE|20070524|Saint-Petersburg State University of Information Technologies, Mechanics and Optics||RIPE
ORG-SSX1-RIPE|20090804|MHOST DATA CENTER||RIPE
ORG-SSY1-RIPE|20100322|SPD Shahnazarova Y.M.||RIPE
ORG-SSZG1-RIPE|20070116|sh:z Schleswig-Holsteinischer Zeitungsverlag GmbH||RIPE
ORG-SSZO11-RIPE|20100811|SSH sp. z o.o.||RIPE
ORG-SSZO13-RIPE|20071016|Servcom sp. z o.o.||RIPE
ORG-SSZO16-RIPE|20091208|SYRION SP. Z O.O.||RIPE
ORG-SSZO18-RIPE|20100917|Slaska Siec Metropolitalna sp. z o.o.||RIPE
ORG-SSZO19-RIPE|20100928|SoftNet Sp. z o.o.||RIPE
ORG-SSZO5-RIPE|20070111|Support sp. z o.o.||RIPE
ORG-SSZO6-RIPE|20100602|SITEL - Polish IP Transit Networks||RIPE
ORG-SSZO9-RIPE|20090529|SKRIVANEK SP. Z O.O.||RIPE
ORG-ST1-AFRINIC|20100812|Suburban Telecom|NG|AFRINIC
ORG-ST64-RIPE|20100507|SIA "CSC TELECOM"||RIPE
ORG-ST71-RIPE|20100301|Chita branch OJSC "Sibirtelecom" AS Number||RIPE
ORG-ST74-RIPE|20100813|Summa Telecom||RIPE
ORG-ST76-RIPE|20080213|Saudi Telecom||RIPE
ORG-ST81-RIPE|20100817|SMARTNET TOO||RIPE
ORG-ST83-RIPE|20100211|Samotlor Telecom Ltd.||RIPE
ORG-ST90-RIPE|20100323|CJSC "System Telecom"||RIPE
ORG-ST91-RIPE|20100324|SEKERBANK T.A.S.||RIPE
ORG-STA1-RIPE|20091120|Leunet AG||RIPE
ORG-STA21-RIPE|20080124|Schneider Trading Associates||RIPE
ORG-STA28-RIPE|20090430|Schweizerische Teletext AG||RIPE
ORG-STAL1-RIPE|20100622|OOO Stalnet||RIPE
ORG-STAR1-RIPE|20100128|Starlink LLC||RIPE
ORG-STAS1-RIPE|20061012|Transylvania Artrade SRL||RIPE
ORG-STB2-RIPE|20070306|Schiphol Telematics||RIPE
ORG-STBG1-RIPE|20100519|Software Technologies EOOD||RIPE
ORG-STBS1-RIPE|20060628|SC TVS BRASOV SRL||RIPE
ORG-STBS2-RIPE|20071130|S.C. Techno Bridge S.R.L||RIPE
ORG-STC2-RIPE|20100812|Smart-Telecom Company AS||RIPE
ORG-STC3-RIPE|20080421|Standard Telecomunicatii SRL||RIPE
ORG-STC6-RIPE|20100901|Skadi Telecom CJSC||RIPE
ORG-STCL2-RIPE|20090616|Sarmad Trading Co. LTD.||RIPE
ORG-STCS1-RIPE|20091210|TELCOR COMMUNICATIONS SRL||RIPE
ORG-STCS2-RIPE|20100802|SC Telecomunicatii CFR SA||RIPE
ORG-STCS3-RIPE|20100325|Traznet Communication SRL||RIPE
ORG-STCS4-RIPE|20061013|SC Tuberoza Consult SRL||RIPE
ORG-STCS5-RIPE|20080327|SC T&C CIBERNET SRL||RIPE
ORG-STCS6-RIPE|20071026|SC TELNET COMMUNICATION SRL||RIPE
ORG-STCS7-RIPE|20100825|Tiadoli Company SRL||RIPE
ORG-STCT1-RIPE|20100908|Telefonet Comm Tech S.R.L.||RIPE
ORG-STCW1-RIPE|20081002|STC The computer world CO.LTD||RIPE
ORG-STDI1-RIPE|20060327|SC TZNet Date & Internet SRL||RIPE
ORG-STDN1-RIPE|20100613|SC Transilvania Digital Network SA||RIPE
ORG-STDN2-RIPE|20100804|TERON DIGITAL NETWORK SRL||RIPE
ORG-STE1-RIPE|20100218|Syrian Telecommunications Establishment||RIPE
ORG-STE2-RIPE|20090917|Sterling Fluid Systems IP BV||RIPE
ORG-STE3-RIPE|20071127|Shirak Technologies Enterprise||RIPE
ORG-STER1-RIPE|20100825|Touring Europabus Romania SRL||RIPE
ORG-STFC1-RIPE|20100322|Science and Technology Facilities Council||RIPE
ORG-STFS1-RIPE|20071108|SC Telecom Forest SRL||RIPE
ORG-STG1-RIPE|20100204|Streams Telecommunicationsservices GmbH||RIPE
ORG-STG2-RIPE|20090717|SWU TeleNet GmbH||RIPE
ORG-STG6-RIPE|20100107|Schrack Technik GmbH||RIPE
ORG-STGS1-RIPE|20070116|Total Global Services SRL||RIPE
ORG-STI8-RIPE|20041116|Siberian State University of Telecommunication||RIPE
ORG-STIE1-RIPE|20070523|TREND IMPORT-EXPORT SRL||RIPE
ORG-STIL1-RIPE|20090325|Still Trade Ltd||RIPE
ORG-STIM1-RIPE|20050128|SC Total Inter Media SRL||RIPE
ORG-STJ2-RIPE|20090415|Service Telecom AS Number||RIPE
ORG-STJ3-RIPE|20100614|ZAO Smolenskiy Teleport||RIPE
ORG-STJS1-RIPE|20100914|South-East Transtelecom Joint Stock Co.||RIPE
ORG-STKM1-RIPE|20100520|JSC StreamTV Kemerovo BRANCH||RIPE
ORG-STL1-AFRINIC|20100915|Star Telecom (Startel Tanzania) Limited|TZ|AFRINIC
ORG-STL12-RIPE|20090716|Saltar Telecom||RIPE
ORG-STL14-RIPE|20060317|Sama Telecom||RIPE
ORG-STL19-RIPE|20070807|Setevie Tehnologii LLC||RIPE
ORG-STL20-RIPE|20071102|STK LLC||RIPE
ORG-STL21-RIPE|20091106|Senator Telecom Ltd., St.Petersburg, Russia||RIPE
ORG-STL22-RIPE|20100820|Solstice Technology Ltd||RIPE
ORG-STL23-RIPE|20090429|SAAS Technologies Ltd.||RIPE
ORG-STL25-RIPE|20090904|SerDi Telecom, LTD||RIPE
ORG-STL26-RIPE|20100205|Status Telecom Ltd||RIPE
ORG-STL28-RIPE|20100915|Swift Trace Autonomous System Swift Trace Ltd.||RIPE
ORG-STL29-RIPE|20100903|Stream Telecom Ltd.||RIPE
ORG-STL6-RIPE|20100826|Sakhalin Telecom Ltd.||RIPE
ORG-STM3-RIPE|20090122|"SMART SISTEMZ TECHNOLOJI" MMM||RIPE
ORG-STMS2-RIPE|20080403|SC Think Media Solutions SRL||RIPE
ORG-STN1-RIPE|20040510|Sel-Telecom Internet and telephony provider||RIPE
ORG-STN3-RIPE|20100120|PP SkyTeleNet||RIPE
ORG-STN4-RIPE|20091106|Serious Tubes Networks||RIPE
ORG-STNI1-RIPE|20070829|SC TV NET INTERNATIONAL SRL||RIPE
ORG-STNJ1-RIPE|20100203|Shabdiz Telecom Network JSC||RIPE
ORG-STNS1-RIPE|20091106|S.C. Telemetro Net S.R.L.||RIPE
ORG-STNT1-RIPE|20100903|Startnet LTD||RIPE
ORG-STP1-RIPE|20071130|Stajerski tehnoloski park||RIPE
ORG-STPA1-RIPE|20100318|Svensk Teleutveckling & Produktinnovation, STUPI AB||RIPE
ORG-STPC1-RIPE|20060406|SC TELEVIZIUNEA prin CABLU MORENI - TCM SRL||RIPE
ORG-STQ1-RIPE|20081218|Systemy Teleinformatyczne Quarto||RIPE
ORG-STR3-RIPE|20100615|PE Logvinov Vladimir Vladimirovich||RIPE
ORG-STRK1-RIPE|20091211|JSC STRK||RIPE
ORG-STRM1-RIPE|20091223|"TC Stream" Ltd||RIPE
ORG-STRO1-RIPE|20100422|Ströer Polska Sp. z o.o.||RIPE
ORG-STS19-RIPE|20100722|SC TUVINET SRL||RIPE
ORG-STS20-RIPE|20100804|2K Telecom SRL||RIPE
ORG-STS21-RIPE|20100804|TRODAT SRL||RIPE
ORG-STS22-RIPE|20100722|Telesat SRL||RIPE
ORG-STS24-RIPE|20100714|SC Teletrans SA||RIPE
ORG-STS25-RIPE|20060321|SC Skynet Telecom SRL||RIPE
ORG-STS27-RIPE|20060529|Skyline Telecom SRL||RIPE
ORG-STS29-RIPE|20100331|TV SAT 2002 SRL||RIPE
ORG-STS31-RIPE|20090303|Spotify Technology SARL||RIPE
ORG-STS32-RIPE|20090327|Sc. TeleCablu&Net Srl||RIPE
ORG-STS33-RIPE|20090407|SC TECHNOLOGICAL SRL||RIPE
ORG-STS34-RIPE|20100908|Terralink SRL||RIPE
ORG-STS36-RIPE|20061122|SC TELEPLUS SRL||RIPE
ORG-STS38-RIPE|20091109|SAFE TELENET SRL||RIPE
ORG-STS39-RIPE|20100928|Smart Telecom S.A.R.L||RIPE
ORG-STS4-RIPE|20090911|SC Teleson SRL||RIPE
ORG-STS40-RIPE|20100622|Societatea de Transfer de Fonduri si Decontari TRANSFOND SA||RIPE
ORG-STS5-RIPE|20040629|SC Telemach SRL||RIPE
ORG-STSA2-RIPE|20090916|SIMNET Telekomunikasyon Sanayi ve Ticaret LTD STI.||RIPE
ORG-STSA3-RIPE|20080805|ISP 9F Networks||RIPE
ORG-STSC1-RIPE|20100105|Tele Satelyt Company SRL||RIPE
ORG-STSS2-RIPE|20090611|Services Sound and Vision Corporation||RIPE
ORG-STSS3-RIPE|20060427|SC TV SATELIT SRL||RIPE
ORG-STSS4-RIPE|20100825|TV SAT SRL||RIPE
ORG-STSZ1-RIPE|20060817|StarNet Telecom's AS Number||RIPE
ORG-STTB1-RIPE|20061208|Stowarzyszenie Telewizja Teofilow B||RIPE
ORG-STTL1-AFRINIC|20090928|Six Telecoms Tanzania Ltd|TZ|AFRINIC
ORG-STTS1-RIPE|20100514|Societa Trasporto Telematico s.p.a.||RIPE
ORG-STTS2-RIPE|20100804|TOTAL TELECOM SRL||RIPE
ORG-STTS3-RIPE|20100909|TENNET TELECOM SRL||RIPE
ORG-STTS4-RIPE|20100927|Traznet Telecom SRL||RIPE
ORG-STUE1-RIPE|20071019|Sopockie Towarzystwo Ubezpieczen Ergo Hestia S.A.||RIPE
ORG-STUH1-RIPE|20100521|S & T Unitis Hungary Ltd.||RIPE
ORG-STUI1-RIPE|20091110|State Technological University||RIPE
ORG-STV2-RIPE|20070530|STV LTD Company||RIPE
ORG-STV3-RIPE|20100319|SPD Tomashevskiy Volodimir Dimitrovich||RIPE
ORG-STW1-RIPE|20051011|Stadtwerke Klagenfurt||RIPE
ORG-STW4-RIPE|20091019|SCI The Wall||RIPE
ORG-SU10-RIPE|20100730|Sakarya University||RIPE
ORG-SU11-RIPE|20100806|Selcuk Universitesi||RIPE
ORG-SU2-RIPE|20100628|Sintagma, UAB||RIPE
ORG-SU4-RIPE|20070806|stream-unlimited||RIPE
ORG-SU8-RIPE|20100105|Swedbank Ukraine||RIPE
ORG-SU9-RIPE|20090825|SMart Unicom||RIPE
ORG-SUCS1-RIPE|20100125|Unidec Computer Systems SRL||RIPE
ORG-SUEN1-RIPE|20061020|S.C. Unirea El Nino S.R.L.||RIPE
ORG-SUGM1-RIPE|20090507|S.C. Upetrom Group Management S.R.L.||RIPE
ORG-SUIN1-AFRINIC|20100623|The Sudanese Universities Information Network|SD|AFRINIC
ORG-SUKC1-RIPE|20100325|SUKCESnet/E-Siemianowice||RIPE
ORG-SUMO1-RIPE|20090824|NetSumo AS Number||RIPE
ORG-SUMS1-RIPE|20100922|Stream UK Media Services Limited||RIPE
ORG-SUNC1-RIPE|20100929|Univers Net Com SRL||RIPE
ORG-SUNS1-RIPE|20060419|SC Ultra Net SRL||RIPE
ORG-SUNS2-RIPE|20090710|S.C. Universal Network S.R.L.||RIPE
ORG-SUS2-RIPE|20081229|SC UNDERNET SRL||RIPE
ORG-SUS3-RIPE|20060705|S.C. Uninet S.R.L||RIPE
ORG-SUS5-RIPE|20080602|SC Unitelecom SRL||RIPE
ORG-SUS7-RIPE|20090407|SC UBISOFT SRL||RIPE
ORG-SUSI1-RIPE|20081021|Stowarzyszenie Uzytkownikow Sieci Internetowej||RIPE
ORG-SUSL1-RIPE|20100503|Stanley UK Services Ltd||RIPE
ORG-SUSS2-RIPE|20100908|UTI SYSTEMS S.A.||RIPE
ORG-SUSU1-RIPE|20050627|Routing Arbiter for||RIPE
ORG-SUT2-RIPE|20081209|The State University of Telecommunication networks||RIPE
ORG-SUTS1-RIPE|20091125|SC Urban Telecomunicatii SRL||RIPE
ORG-SUTY1-RIPE|20100709|PP Sutyrin Boris Viktorovich||RIPE
ORG-SUW1-RIPE|20081027|Swietokrzyski Urzad Wojewodzki||RIPE
ORG-SUWO1-RIPE|20100222|Otto M. Steinmann e.U.||RIPE
ORG-SV1-RIPE|20100222|schedom vof||RIPE
ORG-SV2-RIPE|20060824|ISP Sevinter||RIPE
ORG-SVB1-RIPE|20070309|Sviaz-Bank AS Number||RIPE
ORG-SVB2-RIPE|20071119|Sverdlovsky Gubernsky Bank||RIPE
ORG-SVB3-RIPE|20091103|Nordisk e-handel AB networks||RIPE
ORG-SVCI1-RIPE|20100825|Virginia Com Impex 94 SRL||RIPE
ORG-SVCI2-RIPE|20090528|SC Verida Credit IFN SA||RIPE
ORG-SVCS2-RIPE|20070124|SC Viali Computers SRL||RIPE
ORG-SVCS3-RIPE|20070411|SC V&F Computers SRL||RIPE
ORG-SVCS4-RIPE|20090908|SC VOXLINE Communication S.R.L.||RIPE
ORG-SVCS6-RIPE|20100427|Vertical Concept SRL||RIPE
ORG-SVDS1-RIPE|20100115|SC VRP Development SRL||RIPE
ORG-SVIS1-RIPE|20051004|SC Vindava Internet Solution SRL||RIPE
ORG-SVL2-RIPE|20080620|Snow Valley Limited||RIPE
ORG-SVNC1-RIPE|20100810|VIP NET CONSULTING SRL||RIPE
ORG-SVPN1-RIPE|20070402|SC Vitan Professional Net SRL||RIPE
ORG-SVRC1-RIPE|20100301|Internet Education on Volgograd region, Russia||RIPE
ORG-SVS1-RIPE|20040820|SC VOCALNET SRL||RIPE
ORG-SVS10-RIPE|20100630|PP SVS Stream||RIPE
ORG-SVS2-RIPE|20100805|Vesatel SRL||RIPE
ORG-SVS3-RIPE|20100106|Vianet SRL||RIPE
ORG-SVS4-RIPE|20100118|Vector Business Consulting SRL||RIPE
ORG-SVS5-RIPE|20100804|Vendio SRL||RIPE
ORG-SVS6-RIPE|20090514|IsiConneXion Network||RIPE
ORG-SVS7-RIPE|20080716|SnT Varias s.r.o.||RIPE
ORG-SVS8-RIPE|20100602|Voxility / Limehost.ro||RIPE
